GT_Label,AnomalyScore,RegionArea,MaxVal,RegionCount,Burn-Through,Good,Off Position,Other,Presence,Skip-Discontinuity,Splatter,Surface Porosity,Under Cut,Weld Length,CL_ConfMax,CL_ConfMargin,Row1,Col1,Row2,Col2,OD1_ClassID,OD1_Conf,OD1_Cx,OD1_Cy,OD1_W,OD1_H
Bad,0.502231,6956,0.502231,9,0.714475,0.280261,0.004431,0.000697,0.000124,1.1e-05,1e-06,0.0,0.0,0.0,0.714475,0.434214,65.965706,39.870384,285.192261,201.09201,6.0,0.81203,120.481197,175.578983,161.221626,219.226555
Bad,0.45736,6148,0.45736,10,0.402283,0.289609,0.279745,0.022865,0.00505,0.000404,3.1e-05,1.3e-05,0.0,0.0,0.402283,0.112674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.506543,9435,0.506543,13,0.867968,0.12187,0.010039,9.4e-05,2.5e-05,3e-06,1e-06,0.0,0.0,0.0,0.867968,0.746098,97.505653,66.29425,264.347992,186.660904,6.0,0.89087,126.477577,180.926823,120.366653,166.842339
Bad,0.497345,8837,0.497345,11,0.990745,0.007854,0.000983,0.000252,9.9e-05,6.2e-05,3e-06,2e-06,0.0,0.0,0.990745,0.982891,116.966827,64.066315,257.872833,177.814117,6.0,0.915791,120.940216,187.41983,113.747803,140.906006
Bad,1.008035,8552,1.008035,10,0.952376,0.020553,0.01673,0.010091,0.000239,7e-06,4e-06,0.0,0.0,0.0,0.952376,0.931823,100.427856,66.021835,267.198944,194.101059,6.0,0.902566,130.061447,183.8134,128.079224,166.771088
Bad,0.672399,5687,0.672399,12,0.770599,0.198419,0.030648,0.000302,2e-05,1e-05,2e-06,0.0,0.0,0.0,0.770599,0.57218,94.800148,64.554253,273.215363,193.546783,6.0,0.949035,129.050518,184.007755,128.992531,178.415215
Bad,0.467112,8572,0.467112,10,0.826849,0.169104,0.002154,0.001067,0.00068,0.0001,4.4e-05,3e-06,0.0,0.0,0.826849,0.657745,92.814018,66.564438,264.033447,184.400391,6.0,0.956088,125.482414,178.423733,117.835953,171.219429
Bad,0.526603,7457,0.526603,11,0.548482,0.228375,0.203114,0.016728,0.002726,0.000331,0.000213,2.8e-05,1e-06,1e-06,0.548482,0.320108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.524936,6466,0.524936,14,0.79384,0.173425,0.020018,0.010539,0.002023,0.000126,2.3e-05,5e-06,0.0,0.0,0.79384,0.620415,112.780396,60.848244,257.795197,183.278992,6.0,0.912459,122.063618,185.287796,122.430748,145.014801
Bad,0.705745,11242,0.705745,9,0.744024,0.207222,0.022729,0.02063,0.004276,0.001082,3.5e-05,1e-06,0.0,0.0,0.744024,0.536802,115.328285,62.668495,266.541107,184.263977,6.0,0.796529,123.466236,190.934696,121.595482,151.212822
Bad,0.462917,5484,0.462917,8,0.371344,0.315393,0.250785,0.056442,0.00394,0.001865,0.000217,1e-05,2e-06,1e-06,0.371344,0.055952,99.990921,65.082428,272.32135,193.401947,6.0,0.964157,129.242188,186.156136,128.319519,172.330429
Bad,0.765571,8933,0.765571,6,0.887441,0.040544,0.036001,0.03323,0.00148,0.000923,0.000352,2.8e-05,1e-06,1e-06,0.887441,0.846896,102.271973,65.123077,265.411652,184.140167,6.0,0.953128,124.631622,183.841812,119.01709,163.139679
Bad,0.494508,9252,0.494508,6,0.83304,0.105396,0.056329,0.004104,0.000593,0.000475,4.8e-05,1.5e-05,0.0,0.0,0.83304,0.727644,109.771324,75.23893,266.472717,185.98822,6.0,0.91052,130.613575,188.122021,110.74929,156.701393
Bad,0.52764,10183,0.52764,6,0.881335,0.098054,0.012469,0.007335,0.000785,1.4e-05,7e-06,0.0,0.0,0.0,0.881335,0.783281,109.178482,63.496712,264.909363,185.026031,6.0,0.942963,124.261372,187.043922,121.52932,155.730881
Bad,0.452422,5587,0.452422,6,0.751616,0.246065,0.001398,0.000482,0.000417,1e-05,9e-06,1e-06,0.0,0.0,0.751616,0.505551,106.084,63.134541,265.044861,189.435043,6.0,0.920722,126.284792,185.56443,126.300503,158.960861
Bad,0.468852,4423,0.468852,10,0.94589,0.042757,0.007688,0.002029,0.00135,0.000267,1.4e-05,5e-06,0.0,0.0,0.94589,0.903133,110.56411,72.572128,266.950653,185.467148,6.0,0.903574,129.019638,188.757381,112.89502,156.386543
Bad,0.433835,6089,0.433835,7,0.531123,0.459784,0.005779,0.001955,0.001303,2.7e-05,2.7e-05,2e-06,0.0,0.0,0.531123,0.071339,97.253418,49.383476,265.405884,187.523193,6.0,0.958006,118.453335,181.329651,138.139717,168.152466
Bad,0.466364,7415,0.466364,12,0.683098,0.31059,0.002953,0.002704,0.000389,0.000253,1.1e-05,1e-06,0.0,0.0,0.683098,0.372508,95.415901,43.162537,269.513275,188.177902,6.0,0.802797,115.670219,182.464588,145.015366,174.097374
Bad,0.481752,6105,0.481752,14,0.32999,0.323809,0.238039,0.098253,0.00776,0.001383,0.000705,6.1e-05,1e-06,1e-06,0.32999,0.006181,117.857964,70.119102,261.458832,179.841705,6.0,0.975219,124.980404,189.658398,109.722603,143.600868
Bad,0.547515,4257,0.547515,8,0.602395,0.165533,0.151725,0.078506,0.001284,0.000226,0.000216,0.000115,0.0,0.0,0.602395,0.436861,116.294373,65.097855,248.950928,169.427536,5.0,0.987265,117.262695,182.62265,104.329681,132.656555
Bad,0.529369,5432,0.529369,10,0.684568,0.295508,0.017844,0.00105,0.00076,0.000113,0.00011,4.7e-05,0.0,0.0,0.684568,0.389061,117.898193,63.558781,250.429749,170.888062,5.0,0.996776,117.223421,184.163971,107.329281,132.531555
Bad,0.632979,6146,0.632979,7,0.743796,0.18246,0.069739,0.003783,0.000175,3e-05,1.5e-05,4e-06,0.0,0.0,0.743796,0.561336,109.867249,63.00367,247.265045,174.582245,5.0,0.994257,118.792957,178.566147,111.578575,137.397797
Bad,0.663283,6314,0.663283,7,0.702282,0.2747,0.021353,0.001056,0.000495,7.2e-05,4.1e-05,2e-06,0.0,0.0,0.702282,0.427582,117.10775,64.097359,250.287048,172.046997,5.0,0.995795,118.072178,183.697399,107.949638,133.179298
Bad,0.63987,6025,0.63987,6,0.98857,0.006144,0.004897,0.000319,3.9e-05,1.3e-05,1e-05,7e-06,0.0,0.0,0.98857,0.982425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.63368,5209,0.63368,6,0.610063,0.387932,0.00177,0.0002,2e-05,1.3e-05,2e-06,0.0,0.0,0.0,0.610063,0.222131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.635807,5597,0.635807,6,0.870461,0.10494,0.022224,0.002276,4.2e-05,3.1e-05,1.3e-05,8e-06,6e-06,0.0,0.870461,0.765521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.587589,6701,0.587589,5,0.448413,0.404476,0.143743,0.002171,0.001115,6.6e-05,1.3e-05,2e-06,1e-06,0.0,0.448413,0.043937,119.707054,79.568756,308.894501,175.017273,1.0,0.619929,127.293015,214.300777,95.448517,189.187447
Bad,0.58627,7041,0.58627,5,0.885407,0.078495,0.036066,2.4e-05,8e-06,0.0,0.0,0.0,0.0,0.0,0.885407,0.806912,124.337082,82.636383,315.492554,171.023422,3.0,0.733512,126.829903,219.914818,88.387039,191.155472
Bad,0.492069,6665,0.492069,6,0.991542,0.007153,0.001252,5.1e-05,2e-06,0.0,0.0,0.0,0.0,0.0,0.991542,0.984388,123.189499,81.714401,315.571777,174.084122,3.0,0.646306,127.899261,219.380638,92.36972,192.382278
Bad,0.547698,4828,0.547698,7,0.815287,0.176934,0.00771,6.8e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.815287,0.638353,117.159073,83.009872,317.590393,165.646515,3.0,0.602399,124.328194,217.374733,82.636642,200.43132
Bad,0.564906,5818,0.564906,5,0.586656,0.368276,0.042469,0.002233,0.000298,5.9e-05,4e-06,3e-06,1e-06,0.0,0.586656,0.21838,120.15519,82.86808,317.811401,170.955841,3.0,0.66722,126.911961,218.983295,88.087761,197.656212
Bad,0.554025,7382,0.554025,6,0.968557,0.020439,0.01067,0.000324,8e-06,1e-06,1e-06,0.0,0.0,0.0,0.968557,0.948119,122.500397,81.846237,319.146759,170.688782,3.0,0.689122,126.267509,220.823578,88.842545,196.646362
Bad,0.614089,6529,0.614089,7,0.663921,0.325031,0.011038,9e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.663921,0.33889,117.815941,81.249725,315.62027,171.778351,3.0,0.727567,126.514038,216.718105,90.528625,197.804329
Bad,0.66911,5702,0.66911,5,0.978753,0.010814,0.004632,0.003483,0.00164,0.000625,3.7e-05,1.6e-05,0.0,0.0,0.978753,0.967939,174.972076,88.085678,303.015747,161.055038,9.0,0.964964,124.570358,238.993912,72.96936,128.043671
Bad,0.563033,4391,0.563033,4,0.576683,0.380217,0.027834,0.00778,0.004013,0.001902,0.001441,0.00011,1.9e-05,0.0,0.576683,0.196465,168.06601,90.078491,303.865021,159.398727,9.0,0.969183,124.738609,235.965515,69.320236,135.799011
Bad,0.569246,5659,0.569246,6,0.655577,0.303765,0.023095,0.009359,0.003961,0.003813,0.000397,2.4e-05,9e-06,0.0,0.655577,0.351812,169.725403,89.505615,298.329834,161.640015,9.0,0.959487,125.572815,234.027618,72.134399,128.604431
Bad,0.591506,6140,0.591506,7,0.938729,0.048396,0.012131,0.000477,0.000222,3.8e-05,4e-06,3e-06,0.0,0.0,0.938729,0.890333,174.290192,86.917786,307.287964,162.120422,9.0,0.977301,124.519104,240.789078,75.202637,132.997772
Bad,0.510742,4474,0.510742,6,0.440908,0.252339,0.175816,0.101969,0.016861,0.009071,0.00294,5.9e-05,3.7e-05,1e-06,0.440908,0.188569,170.480545,88.112663,301.785583,161.302734,9.0,0.976966,124.707699,236.133064,73.190071,131.305038
Bad,0.65821,6399,0.65821,5,0.529357,0.282235,0.155322,0.027178,0.005636,0.000221,3.3e-05,1.6e-05,2e-06,0.0,0.529357,0.247123,171.744888,87.871353,302.004089,161.439926,9.0,0.988523,124.65564,236.874489,73.568573,130.259201
Bad,0.587611,5972,0.587611,5,0.844211,0.093212,0.03706,0.021468,0.002841,0.001167,3e-05,9e-06,1e-06,0.0,0.844211,0.750999,175.154694,86.858795,309.212646,161.698471,9.0,0.970324,124.278633,242.18367,74.839676,134.057953
Bad,0.655388,5740,0.655388,5,0.641688,0.202709,0.101148,0.043954,0.009022,0.000598,0.000595,0.000267,2e-05,0.0,0.641688,0.438979,170.93335,89.049561,300.973785,160.945984,9.0,0.986853,124.997772,235.953568,71.896423,130.040436
Bad,0.648501,6840,0.648501,4,0.925588,0.021342,0.019428,0.01511,0.013231,0.005281,1.1e-05,9e-06,0.0,0.0,0.925588,0.904246,172.524048,88.544083,303.427643,161.088821,9.0,0.985382,124.816452,237.975845,72.544739,130.903595
Bad,0.587362,5728,0.587362,5,0.995572,0.002857,0.001262,0.000264,2.9e-05,1.7e-05,0.0,0.0,0.0,0.0,0.995572,0.992715,173.123566,87.670029,302.090302,162.715561,9.0,0.975095,125.192795,237.606934,75.045532,128.966736
Bad,0.574147,6313,0.574147,6,0.751186,0.209245,0.033882,0.003583,0.001132,0.000579,0.000361,2.8e-05,4e-06,0.0,0.751186,0.541941,169.91156,87.707214,306.687103,166.469833,9.0,0.976328,127.088524,238.299332,78.762619,136.775543
Bad,0.648436,6120,0.648436,6,0.950193,0.030165,0.012065,0.005241,0.001834,0.000477,1.3e-05,1.2e-05,0.0,0.0,0.950193,0.920028,169.704041,89.635971,301.344238,160.578308,9.0,0.976742,125.10714,235.524139,70.942337,131.640198
Bad,0.571903,5043,0.571903,7,0.771742,0.20608,0.012322,0.004146,0.003831,0.000804,0.000707,0.000363,4e-06,0.0,0.771742,0.565663,171.218246,87.432343,311.66217,160.711868,9.0,0.955054,124.072105,241.440208,73.279526,140.443924
Bad,0.548248,6095,0.548248,7,0.502276,0.373068,0.12287,0.0016,9.3e-05,8.5e-05,5e-06,3e-06,1e-06,0.0,0.502276,0.129208,171.711197,86.77961,305.799255,159.448578,9.0,0.979095,123.114094,238.755226,72.668968,134.088058
Bad,0.574037,5633,0.574037,6,0.631558,0.335869,0.016189,0.007508,0.004353,0.002292,0.002027,0.000189,1.3e-05,0.0,0.631558,0.295689,171.124908,89.380707,301.511963,161.069321,9.0,0.979293,125.225014,236.318436,71.688614,130.387054
Bad,0.578475,6500,0.578475,4,0.96014,0.038308,0.001421,4.3e-05,3.4e-05,3.4e-05,1.7e-05,2e-06,0.0,0.0,0.96014,0.921833,170.618195,89.332535,303.246948,160.616989,9.0,0.974624,124.974762,236.932571,71.284454,132.628754
Bad,0.576613,5587,0.576613,5,0.717275,0.220759,0.024533,0.014101,0.012119,0.006171,0.004614,0.000417,1.1e-05,0.0,0.717275,0.496516,172.395966,87.045212,309.415436,158.362076,9.0,0.97868,122.703644,240.905701,71.316864,137.01947
Bad,0.583912,6103,0.583912,6,0.852111,0.087694,0.026211,0.017013,0.013887,0.002298,0.000747,2.8e-05,1e-05,0.0,0.852111,0.764417,168.899078,89.824005,303.701141,159.683533,9.0,0.949708,124.753769,236.30011,69.859528,134.802063
Bad,0.583877,5760,0.583877,6,0.985953,0.006317,0.005747,0.001367,0.000361,0.000105,8.8e-05,6.2e-05,1e-06,0.0,0.985953,0.979636,171.412445,91.044853,303.942169,159.191986,9.0,0.967258,125.11842,237.677307,68.147133,132.529724
Bad,0.612276,6929,0.612276,7,0.973768,0.018223,0.003796,0.002575,0.001442,0.000191,3e-06,2e-06,0.0,0.0,0.973768,0.955545,171.259552,89.86113,300.954407,159.905716,9.0,0.981076,124.883423,236.106979,70.044586,129.694855
Bad,0.666287,5326,0.666287,4,0.904261,0.087473,0.008235,1.8e-05,1.3e-05,1e-06,0.0,0.0,0.0,0.0,0.904261,0.816788,135.984161,88.720596,306.549194,155.423416,6.0,0.762617,122.072006,221.266678,66.70282,170.565033
Bad,0.653571,5535,0.653571,2,0.987479,0.012303,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987479,0.975176,127.757858,82.157639,317.770569,165.069672,6.0,0.898884,123.613655,222.764214,82.912033,190.012711
Bad,0.628445,4610,0.628445,3,0.776148,0.208232,0.012771,0.002678,0.000158,8e-06,5e-06,0.0,0.0,0.0,0.776148,0.567917,133.22403,83.655945,313.703064,162.258438,6.0,0.763185,122.957191,223.463547,78.602493,180.479034
Bad,0.604216,4838,0.604216,3,0.901811,0.08263,0.009019,0.005404,0.001131,3e-06,1e-06,1e-06,0.0,0.0,0.901811,0.819181,129.999878,84.063171,308.489227,162.899277,6.0,0.782361,123.481224,219.244553,78.836105,178.489349
Bad,0.488923,5067,0.488923,6,0.995667,0.002668,0.001268,0.000396,1e-06,0.0,0.0,0.0,0.0,0.0,0.995667,0.992998,121.920525,88.367195,315.46347,165.400177,6.0,0.897486,126.883686,218.691998,77.032982,193.542946
Bad,0.535324,4161,0.535324,4,0.855739,0.14378,0.000352,7.7e-05,5.1e-05,1e-06,0.0,0.0,0.0,0.0,0.855739,0.711958,130.889969,84.521591,308.444031,163.199249,6.0,0.8419,123.86042,219.667,78.677658,177.554062
Bad,0.575152,5622,0.575152,3,0.921472,0.078028,0.000483,1e-05,4e-06,3e-06,1e-06,0.0,0.0,0.0,0.921472,0.843443,125.341469,84.570496,315.886993,164.560379,6.0,0.744816,124.565437,220.614231,79.989883,190.545525
Bad,0.480688,3858,0.480688,4,0.930385,0.068201,0.00111,0.000282,2.1e-05,2e-06,0.0,0.0,0.0,0.0,0.930385,0.862184,123.098625,80.406082,327.741211,164.197281,6.0,0.789824,122.301682,225.419918,83.791199,204.642586
Bad,0.569484,5271,0.569484,4,0.649645,0.349355,0.000459,0.00031,0.000224,5e-06,1e-06,0.0,0.0,0.0,0.649645,0.30029,111.802605,77.767944,319.883331,164.42334,6.0,0.693456,121.095642,215.842968,86.655396,208.080727
Bad,0.541295,4465,0.541295,4,0.999888,6.3e-05,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999888,0.999825,124.697166,89.688812,322.483093,160.310715,6.0,0.707086,124.999763,223.59013,70.621902,197.785927
Bad,0.576377,4021,0.576377,3,0.897454,0.083237,0.019299,7e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.897454,0.814218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.490919,3645,0.490919,4,0.680731,0.270819,0.047822,0.000447,0.000163,1.3e-05,3e-06,1e-06,1e-06,0.0,0.680731,0.409912,133.507904,81.748383,311.345245,160.311691,6.0,0.794814,121.030037,222.426575,78.563309,177.837341
Bad,0.62127,5404,0.62127,4,0.927648,0.071587,0.000481,0.00022,6.3e-05,1e-06,0.0,0.0,0.0,0.0,0.927648,0.856062,130.117462,85.407852,308.655457,161.637238,6.0,0.911253,123.522545,219.386459,76.229385,178.537994
Bad,0.620907,6019,0.620907,3,0.655351,0.34091,0.00373,8e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.655351,0.31444,123.167114,79.901138,315.22052,163.969055,6.0,0.61315,121.935097,219.193817,84.067917,192.053406
Bad,0.494088,4195,0.494088,4,0.945042,0.028317,0.026639,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.945042,0.916725,127.98513,77.55249,330.566681,167.548538,6.0,0.928709,122.550514,229.275906,89.996048,202.581551
Bad,0.646694,5044,0.646694,4,0.63474,0.32346,0.0418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63474,0.31128,131.375397,83.074478,314.524231,161.221405,6.0,0.869818,122.147942,222.949814,78.146927,183.148834
Bad,0.692999,5610,0.692999,6,0.782123,0.212581,0.005291,3e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.782123,0.569541,123.238724,84.984756,319.678894,166.737946,6.0,0.867131,125.861351,221.458809,81.753189,196.44017
Bad,0.596772,4851,0.596772,6,0.997061,0.001473,0.001466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997061,0.995588,130.29451,84.085312,314.954407,163.286575,6.0,0.917139,123.685944,222.624458,79.201263,184.659897
Bad,0.607134,5005,0.607134,5,0.901132,0.098599,0.000129,7.2e-05,5.7e-05,5e-06,5e-06,0.0,0.0,0.0,0.901132,0.802533,125.552238,85.111862,309.868103,161.049454,6.0,0.808842,123.080658,217.710171,75.937592,184.315865
Bad,0.689876,6039,0.689876,4,0.817395,0.167308,0.011513,0.002389,0.00109,0.000298,4e-06,2e-06,1e-06,0.0,0.817395,0.650087,127.313866,82.714157,312.112274,163.284149,1.0,0.655325,122.999153,219.71307,80.569992,184.798409
Bad,0.547255,5765,0.547255,6,0.697758,0.223105,0.043795,0.02743,0.007687,0.000112,7.7e-05,2.6e-05,9e-06,0.0,0.697758,0.474653,119.463669,83.46254,314.110779,169.535629,3.0,0.601174,126.499084,216.787224,86.07309,194.64711
Bad,0.590116,6684,0.590116,5,0.842894,0.077135,0.066555,0.013216,0.000102,5.5e-05,3.9e-05,2e-06,1e-06,0.0,0.842894,0.76576,125.674812,81.788933,317.89267,171.05481,3.0,0.688344,126.421871,221.783741,89.265877,192.217857
Bad,0.783679,5774,0.783679,4,0.53102,0.466967,0.002008,2e-06,2e-06,1e-06,0.0,0.0,0.0,0.0,0.53102,0.064053,131.331909,86.109459,315.219818,169.800507,3.0,0.738611,127.954983,223.275864,83.691048,183.887909
Bad,0.438951,1281,0.438951,6,0.999614,0.00034,3.7e-05,8e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.999614,0.999274,76.965874,80.605598,313.865387,170.031281,2.0,0.984524,125.318439,195.41563,89.425682,236.899513
Bad,0.431872,1262,0.431872,5,0.997352,0.002623,2e-05,2e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.997352,0.994729,67.387779,83.246185,314.997803,166.456345,2.0,0.980442,124.851265,191.192791,83.210159,247.610023
Bad,0.475178,1230,0.475178,5,0.998897,0.001,8e-05,2.1e-05,2e-06,0.0,0.0,0.0,0.0,0.0,0.998897,0.997897,66.039185,80.989059,311.834717,165.296097,2.0,0.991787,123.142578,188.936951,84.307037,245.795532
Bad,0.482455,1341,0.482455,4,0.992747,0.005819,0.001118,0.000167,0.000147,0.0,0.0,0.0,0.0,0.0,0.992747,0.986928,66.291878,83.199608,316.311432,164.854156,2.0,0.972355,124.026882,191.301655,81.654549,250.019554
Bad,0.52156,1468,0.52156,7,0.999952,2.9e-05,1.6e-05,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.999952,0.999923,66.650284,82.266266,312.409851,166.272522,2.0,0.993482,124.269394,189.530067,84.006256,245.759567
Bad,0.466436,1165,0.466436,6,0.998504,0.001478,1.2e-05,6e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.998504,0.997026,66.572807,78.9366,312.291748,162.769592,2.0,0.983083,120.853096,189.432278,83.832993,245.718941
Bad,0.46848,1544,0.46848,6,0.999662,0.00018,8.5e-05,3.8e-05,3.4e-05,0.0,0.0,0.0,0.0,0.0,0.999662,0.999482,67.028053,81.266083,313.923401,165.428635,2.0,0.985769,123.347359,190.475727,84.162552,246.895348
Bad,0.342449,899,0.342449,9,0.995821,0.002569,0.001571,2.3e-05,9e-06,6e-06,0.0,0.0,0.0,0.0,0.995821,0.993252,67.398003,83.124023,309.68045,158.926498,2.0,0.645421,121.025261,188.539227,75.802475,242.282448
Bad,0.57178,1808,0.57178,6,0.962159,0.037829,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962159,0.92433,74.751389,99.356735,304.179688,158.080887,5.0,0.962501,128.718811,189.465538,58.724152,229.428299
Bad,0.468413,1952,0.468413,4,0.998618,0.000886,0.000492,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.998618,0.997732,77.189934,98.478157,305.578674,158.300064,5.0,0.964297,128.389111,191.384304,59.821907,228.388741
Bad,0.509629,1604,0.509629,5,0.999867,8.3e-05,4.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999867,0.999784,80.211365,95.853317,306.974609,159.935532,5.0,0.890651,127.894424,193.592987,64.082214,226.763245
Bad,0.605425,3958,0.605425,5,0.982477,0.015748,0.001775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982477,0.966729,78.036415,95.486389,305.731781,160.759247,5.0,0.934871,128.122818,191.884098,65.272858,227.695366
Bad,0.418171,2918,0.418171,5,0.999993,2e-06,2e-06,1e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.999993,0.999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.478266,3269,0.478266,5,0.99999,3e-06,2e-06,2e-06,2e-06,1e-06,0.0,0.0,0.0,0.0,0.99999,0.999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.419722,3696,0.419722,5,0.999985,7e-06,4e-06,2e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.999985,0.999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.386691,2131,0.386691,5,0.999998,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,0.999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.528158,5018,0.528158,6,0.999858,8.1e-05,3.7e-05,1.1e-05,5e-06,5e-06,2e-06,1e-06,0.0,0.0,0.999858,0.999777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.41793,2122,0.41793,5,0.999995,2e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,0.999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.409338,2471,0.409338,6,0.999997,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.439621,3261,0.439621,8,0.999994,4e-06,1e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.999994,0.999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.451226,3097,0.451226,7,0.999978,1e-05,6e-06,3e-06,1e-06,1e-06,1e-06,0.0,0.0,0.0,0.999978,0.999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.425542,2440,0.425542,7,0.999996,2e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.411431,3256,0.411431,6,0.999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.472893,2799,0.472893,5,0.999998,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,0.999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.394966,2388,0.394966,4,0.999949,3e-05,8e-06,8e-06,3e-06,1e-06,1e-06,1e-06,0.0,0.0,0.999949,0.999918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.41274,2032,0.41274,7,0.999995,4e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,0.999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.412722,2083,0.412722,8,0.999994,2e-06,1e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.999994,0.999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.411273,2036,0.411273,7,0.999989,5e-06,2e-06,2e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.999989,0.999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.390179,2167,0.390179,5,0.999699,0.000128,8.5e-05,4.5e-05,2.6e-05,7e-06,7e-06,1e-06,1e-06,1e-06,0.999699,0.999571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.39954,2606,0.39954,6,0.999995,2e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,0.999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.462224,3418,0.462224,6,0.999962,1.6e-05,6e-06,6e-06,5e-06,3e-06,1e-06,1e-06,0.0,0.0,0.999962,0.999946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.400054,2400,0.400054,6,0.999989,5e-06,3e-06,2e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.999989,0.999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.459285,1838,0.459285,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.308823,87.173279,320.727295,179.073029,0.0,0.985996,133.123154,192.018059,91.89975,257.418472
Bad,0.352965,1123,0.352965,8,0.996888,0.002194,0.000885,3e-05,2e-06,1e-06,0.0,0.0,0.0,0.0,0.996888,0.994693,65.848534,91.655922,317.450104,169.816833,5.0,0.803432,130.736378,191.649319,78.160912,251.60157
Bad,0.430424,1411,0.430424,4,0.999771,0.00013,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999771,0.999641,60.262039,89.658875,315.86731,177.102386,0.0,0.980073,133.38063,188.064674,87.443512,255.60527
