GT_Label,AnomalyScore,RegionArea,MaxVal,RegionCount,Burn-Through,Good,Lack of Fusion,Off Position,Other,Presence,Skip-Discontinuity,Splatter,Surface Porosity,Weld Length,CL_ConfMax,CL_ConfMargin,Row1,Col1,Row2,Col2,OD1_ClassID,OD1_Conf,OD1_Cx,OD1_Cy,OD1_W,OD1_H
Bad,1.059931,27368,1.059931,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.117386,108.683517,187.008377,200.370987,7.0,0.995556,154.527252,134.062881,91.687469,105.890991
Bad,1.118421,24863,1.118421,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.293808,103.194595,189.332779,212.441452,7.0,0.999413,157.818024,135.313293,109.246857,108.038971
Bad,1.032528,26716,1.032528,3,0.999999,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.999999,81.202492,111.737633,181.08255,206.378815,7.0,0.994562,159.058224,131.142521,94.641182,99.880058
Bad,1.065987,26178,1.065987,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.086906,114.58783,188.785797,215.27533,7.0,0.998903,164.93158,134.936352,100.6875,107.698891
Bad,1.071072,27667,1.071072,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.217186,70.260994,196.615143,237.067108,3.0,0.999848,153.664051,133.416164,166.806114,126.397957
Bad,1.071824,25042,1.071824,5,0.999998,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,0.999996,79.223526,104.969421,186.418747,211.240662,7.0,0.998182,158.105042,132.821136,106.27124,107.195221
Bad,0.985904,26939,0.985904,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.762985,108.606079,189.840683,205.793549,7.0,0.999304,157.199814,135.801834,97.187469,108.077698
Bad,1.081868,27715,1.081868,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.622833,107.519608,189.377625,207.737106,7.0,0.998656,157.628357,135.000229,100.217499,108.754791
Bad,1.04781,29653,1.04781,4,0.999998,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,0.999996,90.725418,122.378967,182.428818,200.237793,6.0,0.872246,161.30838,136.577118,77.858826,91.7034
Bad,0.982602,29148,0.982602,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,73.577332,81.554367,196.921906,236.092697,3.0,0.999072,158.823532,135.249619,154.53833,123.344574
Bad,1.050042,26460,1.050042,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.053505,105.141037,201.648987,218.007675,7.0,0.998033,161.574356,143.351246,112.866638,116.595482
Bad,0.974067,26029,0.974067,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.671509,105.369141,193.126862,207.671722,7.0,0.998696,156.520432,136.899185,102.302582,112.455353
Bad,1.083711,27022,1.083711,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.551987,104.926704,194.051407,201.85965,7.0,0.993244,153.393177,139.801697,96.932945,108.49942
Bad,1.015817,27933,1.015817,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.532959,71.076523,198.260437,235.711502,3.0,0.999794,153.394012,135.396698,164.634979,125.727478
Bad,1.038113,25426,1.038113,3,0.999998,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,0.999996,81.432922,109.870972,187.555511,201.124054,7.0,0.998298,155.497513,134.494217,91.253082,106.122589
Bad,1.021052,25513,1.021052,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93.521317,119.569206,176.892471,188.069824,8.0,0.999529,153.819515,135.206894,68.500618,83.371155
Bad,1.113618,24088,1.113618,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,91.594528,118.837799,176.233932,186.150055,8.0,0.998381,152.493927,133.91423,67.312256,84.639404
Bad,1.04052,26376,1.04052,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94.234497,118.190933,177.262268,192.85231,8.0,0.999732,155.521622,135.748383,74.661377,83.027771
Bad,0.970383,28221,0.970383,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92.470459,120.294601,177.330719,192.873611,8.0,0.999678,156.584106,134.900589,72.57901,84.86026
Bad,1.035884,24017,1.035884,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,93.501183,119.400558,176.247498,190.07753,8.0,0.998373,154.739044,134.87434,70.676971,82.746315
Bad,1.072273,26169,1.072273,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93.599426,118.317459,177.308807,188.26033,8.0,0.999806,153.288895,135.454117,69.942871,83.709381
Bad,1.057495,25959,1.057495,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.294846,100.637421,192.039017,229.049927,3.0,0.996604,164.843674,131.666931,128.412506,120.744171
Bad,1.103658,29028,1.103658,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,72.571091,97.98716,194.639969,235.254883,3.0,0.99846,166.621021,133.60553,137.267723,122.068878
Bad,1.143286,29111,1.143286,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,72.80632,98.265327,194.863052,235.527527,3.0,0.998713,166.896427,133.834686,137.262199,122.056732
Bad,1.24338,29714,1.24338,2,0.999998,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,0.999996,72.244926,92.142929,195.554657,236.547104,3.0,0.995892,164.345016,133.899792,144.404175,123.309731
Bad,1.241343,30093,1.241343,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.523575,100.425537,192.399612,234.770874,3.0,0.988616,167.598206,131.461594,134.345337,121.876038
Bad,1.055458,30378,1.055458,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,72.979965,80.431442,196.479874,235.771194,3.0,0.999032,158.101318,134.729919,155.339752,123.499908
Bad,1.131479,28901,1.131479,3,0.999993,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999993,0.999986,71.902023,92.518127,195.391037,236.7453,3.0,0.996847,164.631714,133.64653,144.227173,123.489014
Bad,1.152195,29641,1.152195,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.999999,72.009109,98.742569,192.185898,234.16597,3.0,0.997585,166.454269,132.097504,135.423401,120.176788
Bad,1.090761,31113,1.090761,5,0.999989,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999989,0.999979,69.865326,74.551826,195.461273,239.858826,3.0,0.999804,157.205326,132.6633,165.306999,125.595947
Bad,1.110156,29742,1.110156,2,0.999993,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999993,0.999987,70.757881,70.1567,197.133331,236.607574,3.0,0.999891,153.382137,133.945606,166.450874,126.37545
Bad,1.176184,29520,1.176184,2,0.999981,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999981,0.999962,69.584747,92.738899,193.060669,236.085846,3.0,0.997351,164.412373,131.322708,143.346947,123.475922
Bad,1.024446,28396,1.024446,3,0.999997,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.999994,73.356842,81.970154,196.524292,234.394562,3.0,0.998629,158.182358,134.940567,152.424408,123.16745
Bad,1.025153,21715,1.025153,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.163872,82.535019,174.449829,164.055954,8.0,0.998838,123.295486,125.80685,81.520935,97.285957
Bad,0.872987,20153,0.872987,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.912003,83.405014,173.45488,164.841888,8.0,0.998773,124.123451,125.683441,81.436874,95.542877
Bad,0.888267,20651,0.888267,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,62.291252,38.497307,193.442841,213.702271,3.0,0.999875,126.099789,127.867046,175.204964,131.151588
Bad,0.977254,21199,0.977254,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.870834,82.356964,172.083023,161.996719,8.0,0.998837,122.176842,123.476929,79.639755,97.212189
Bad,0.983426,22809,0.983426,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.968201,84.747818,173.293076,160.660934,8.0,0.999239,122.704376,125.630638,75.913116,95.324875
Bad,0.975051,21937,0.975051,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.740631,82.073425,171.954071,162.793137,8.0,0.998355,122.433281,124.347351,80.719711,95.21344
Bad,0.994293,24960,0.994293,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,82.935524,96.08194,172.370697,164.449738,1.0,0.962458,130.265839,127.653111,68.367798,89.435173
Bad,0.95221,23987,0.95221,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.582962,93.81015,165.511368,171.967621,8.0,0.976323,132.888885,123.047165,78.157471,84.928406
Bad,0.957183,21205,0.957183,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.63446,94.889313,171.173218,169.183319,1.0,0.804619,132.036316,124.903839,74.294006,92.538757
Bad,0.956993,22277,0.956993,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.760269,93.525223,171.600967,164.641861,8.0,0.98886,129.083542,126.180618,71.116638,90.840698
Bad,0.913761,22276,0.913761,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.167648,92.722115,171.787796,174.213684,8.0,0.976328,133.467899,124.977722,81.49157,93.620148
Bad,1.066081,25030,1.066081,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.344345,61.318748,197.28273,222.957977,3.0,0.997971,142.138363,133.813538,161.639229,126.938385
Bad,1.048216,27344,1.048216,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.346024,51.924255,194.351944,226.916962,3.0,0.999971,139.420609,129.848984,174.992706,129.00592
Bad,0.997234,27653,0.997234,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.575577,90.333488,189.418777,211.492218,4.0,0.983943,150.912853,129.497177,121.15873,119.843201
Bad,1.042086,27384,1.042086,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.343254,50.957565,194.50174,225.852737,3.0,0.999982,138.405151,129.922497,174.895172,129.158485
Bad,1.025751,24750,1.025751,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.351364,49.337273,195.517349,226.246185,3.0,0.999964,137.791729,130.934357,176.908913,129.165985
Bad,1.031908,25829,1.031908,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.154732,75.916611,191.843933,201.820358,4.0,0.974011,138.868484,131.499332,125.903748,120.689201
Bad,0.979064,25865,0.979064,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.356789,48.747177,196.110535,226.540573,3.0,0.999969,137.643875,131.233662,177.793396,129.753746
Bad,1.054688,26545,1.054688,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.341072,50.409164,194.082062,227.047653,3.0,0.999978,138.728409,129.211567,176.638489,129.74099
Bad,1.072338,26070,1.072338,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.902161,70.465538,193.804108,217.315948,3.0,0.997074,143.890743,131.853134,146.85041,123.901947
Bad,1.052689,23930,1.052689,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.324493,78.289658,193.072479,208.47612,4.0,0.992805,143.382889,132.698486,130.186462,120.747986
Bad,1.037554,30593,1.037554,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.597504,75.968361,189.923584,205.345459,5.0,0.999747,140.65691,133.260544,129.377098,113.32608
Bad,1.067328,32825,1.067328,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79.830383,61.821404,187.163849,210.176758,5.0,0.999674,135.999081,133.497116,148.355354,107.333466
Bad,0.993859,30100,0.993859,3,0.999996,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.999993,75.758537,79.577759,188.883392,205.377686,5.0,0.999773,142.477722,132.320965,125.799927,113.124855
Bad,1.079528,34332,1.079528,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.14389,81.104912,185.670746,213.789398,5.0,0.999898,147.447155,131.407318,132.684486,108.526855
Bad,1.016132,31017,1.016132,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.78717,59.589684,184.978821,203.061218,5.0,0.999824,131.325451,130.882996,143.471535,108.19165
Bad,1.035215,28397,1.035215,2,0.999999,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.999997,75.605667,87.650848,184.911911,217.768707,5.0,0.999916,152.709778,130.258789,130.117859,109.306244
Bad,1.076262,30207,1.076262,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.936646,65.028587,184.994629,213.852631,5.0,0.998485,139.440609,127.965637,148.824043,114.057983
Bad,1.000716,29002,1.000716,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.893852,66.08065,183.67868,207.002167,5.0,0.999878,136.541409,126.786266,140.921516,113.784828
Bad,1.063438,30804,1.063438,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.940849,63.021782,183.658417,209.788727,5.0,0.999654,136.405254,130.299633,146.766945,106.717567
Bad,1.024136,29283,1.024136,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.136292,61.12323,185.236725,219.074646,5.0,0.999678,140.098938,128.686508,157.951416,113.100433
Bad,1.069949,30688,1.069949,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.239098,64.090927,183.904846,216.580765,5.0,0.999529,140.335846,128.071972,152.489838,111.665749
Bad,1.076329,31480,1.076329,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.880928,63.165092,185.151855,211.913361,5.0,0.99951,137.539227,131.016392,148.748268,108.270927
Bad,1.024111,29944,1.024111,2,0.999252,0.000748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999252,0.998504,71.924896,65.445244,186.776642,212.162079,5.0,0.998592,138.803661,129.350769,146.716835,114.851746
Bad,1.034066,31311,1.034066,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.346237,60.617683,183.097488,207.673401,5.0,0.999575,134.145542,126.221863,147.055717,113.751251
Bad,0.990851,32115,0.990851,3,0.999999,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.999999,66.917374,56.647659,184.207642,215.577713,5.0,0.998178,136.112686,125.562508,158.930054,117.290268
Bad,1.022208,29822,1.022208,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.671844,56.140495,185.734863,215.031738,5.0,0.99888,135.586117,128.203354,158.891243,115.063019
Bad,1.055464,35307,1.055464,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.28331,53.522224,181.631241,215.993317,5.0,0.99881,134.757771,123.957275,162.471092,115.347931
Bad,1.043568,32654,1.043568,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.188187,54.643356,185.630051,212.862503,5.0,0.99901,133.75293,128.409119,158.219147,114.441864
Bad,1.019852,31726,1.019852,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79.452431,48.613121,184.063782,203.283295,5.0,0.996666,125.948208,131.758106,154.670174,104.611351
Bad,1.027882,29777,1.027882,3,0.999999,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.999998,75.731911,81.724709,184.680389,212.605835,5.0,0.999957,147.165272,130.20615,130.881126,108.948479
Bad,0.943837,19673,0.943837,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.909027,80.083969,180.283554,190.820541,0.0,0.999649,135.452255,124.596291,110.736572,111.374527
Bad,0.898906,19469,0.898906,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.314087,80.769363,182.134354,187.670456,0.0,0.999733,134.21991,126.22422,106.901093,111.820267
Bad,1.005742,21258,1.005742,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,77.993851,94.026779,176.194168,178.267166,1.0,0.976381,136.146973,127.094009,84.240387,98.200317
Bad,1.063914,22689,1.063914,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,87.387604,93.404633,183.835571,175.909821,1.0,0.950837,134.657227,135.611588,82.505188,96.447968
Bad,1.061385,20529,1.061385,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.173256,81.923233,180.169647,185.838333,0.0,0.99989,133.880783,124.171452,103.9151,111.996391
Bad,1.055972,25554,1.055972,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.49511,89.465683,180.165588,191.221512,0.0,0.999889,140.343597,127.330349,101.755829,105.670479
Bad,1.007815,21835,1.007815,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.157715,82.333496,174.421112,188.016602,7.0,0.704883,135.175049,121.789413,105.683105,105.263397
Bad,1.034302,22304,1.034302,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.821098,79.82196,178.869354,185.62561,0.0,0.998889,132.723785,124.345226,105.80365,109.048256
Bad,1.033206,23659,1.033206,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,67.402786,71.169525,178.089539,202.669373,7.0,0.994778,136.919449,122.746162,131.499847,110.686752
Bad,1.018003,20022,1.018003,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.817612,84.790512,180.4077,185.06813,0.0,0.999872,134.929321,124.612656,100.277618,111.590088
Bad,0.772837,17644,0.772837,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.445465,86.617523,181.181427,187.056152,0.0,0.99968,136.836838,126.813446,100.438629,108.735962
Bad,1.06966,23622,1.06966,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.021851,86.614944,174.764618,181.40947,0.0,0.996366,134.012207,123.393234,94.794525,102.742767
Bad,1.105348,21348,1.105348,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.742432,89.829117,184.662674,186.144699,0.0,0.999785,137.986908,127.702553,96.315582,113.920242
Bad,1.168197,20338,1.168197,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.154785,85.668182,179.15538,184.642303,0.0,0.998681,135.155243,125.155083,98.974121,108.000595
Bad,0.966416,24139,0.966416,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.576546,51.94532,194.43634,225.50647,3.0,0.999905,138.725895,130.006443,173.56115,128.859795
Bad,1.011657,20843,1.011657,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.39566,84.06839,180.067688,187.231049,0.0,0.99997,135.649719,124.731674,103.162659,110.672028
Bad,1.177271,24145,1.177271,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.39196,87.37117,178.552643,184.870407,0.0,0.999927,136.120789,124.972301,97.499237,107.160683
Bad,1.072054,21647,1.072054,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.715355,90.328766,178.238556,186.890411,0.0,0.999411,138.609589,124.476955,96.561646,107.523201
Bad,1.00393,21735,1.00393,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,68.062958,53.523865,183.224411,183.983078,7.0,0.997657,118.753471,125.643684,130.459213,115.161453
Bad,1.056258,25976,1.056258,4,0.999995,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,0.999989,80.670532,89.688675,173.440018,176.605911,0.0,0.997393,133.147293,127.055275,86.917236,92.769485
Bad,1.063876,24328,1.063876,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.510735,29.51165,192.603638,201.736176,3.0,0.999038,115.623913,126.557186,172.224525,132.092903
Bad,1.037963,22078,1.037963,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.764778,89.400154,178.283569,180.328217,0.0,0.997642,134.864185,125.024174,90.928062,106.518791
Bad,1.085875,20224,1.085875,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.694016,88.207718,172.700821,177.125381,6.0,0.745901,132.66655,122.197418,88.917664,101.006805
Bad,1.036236,21886,1.036236,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,67.835732,87.056458,172.143341,176.714478,1.0,0.994948,131.885468,119.989536,89.65802,104.30761
Bad,0.950332,24284,0.950332,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.938316,53.109863,193.876831,227.781799,3.0,0.999836,140.445831,129.407574,174.671936,128.938515
Bad,1.06021,24281,1.06021,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,67.468964,84.509796,178.635406,185.444733,0.0,0.999929,134.977264,123.052185,100.934937,111.166443
Bad,1.045158,26520,1.045158,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,81.414955,93.062187,170.242493,171.882904,8.0,0.991888,132.472546,125.828724,78.820717,88.827538
Bad,0.943786,21604,0.943786,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.277374,49.646736,194.275421,225.830658,3.0,0.999856,137.738697,129.776398,176.183922,128.998047
Bad,1.025898,26167,1.025898,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.872429,88.365623,169.60495,173.731049,8.0,0.996834,131.048336,123.238689,85.365425,92.732521
Bad,1.007969,26870,1.007969,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.174026,63.651428,196.205521,222.544739,3.0,0.998553,143.098083,133.189774,158.893311,126.031494
Bad,0.957074,25834,0.957074,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79.9823,92.652969,174.371246,175.096298,8.0,0.990342,133.874634,127.176773,82.443329,94.388947
Bad,1.042676,25405,1.042676,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,75.882751,85.737762,174.291229,173.235199,8.0,0.987117,129.486481,125.08699,87.497437,98.408478
Bad,1.052966,27863,1.052966,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79.368988,90.594254,166.924423,169.962234,6.0,0.837694,130.278244,123.146706,79.367981,87.555435
Bad,1.071375,25678,1.071375,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.606613,65.250404,209.650009,215.65863,3.0,0.996713,140.454517,147.628311,150.408226,124.043396
Bad,0.973283,23471,0.973283,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78.662689,95.601456,171.71225,174.368729,8.0,0.993992,134.985092,125.187469,78.767273,93.049561
Bad,1.022545,28938,1.022545,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,76.692383,73.761238,203.286713,219.250519,3.0,0.999074,146.505878,139.989548,145.489281,126.59433
